Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
paris,600,2.0,Full,20,177.7645,0.8197270084735836,185.45788481123856,0.7734754421541654,115.8642578125,2.222433800134012,1.01057,0.01784,1.0,1.3333,97.89356661554086,1.594808399772032
paris,600,2.0,w/o_LNS,20,179.0135,0.8284562371315135,186.6975903095529,0.6798055070849746,115.461328125,3.070367402540796,1.0100750000000005,0.01749,1.0023,1.3333,66.75745143455717,1.3555200502707194
paris,600,2.0,w/o_PrePlan,20,177.7645,0.8197270084735836,185.45788481123856,0.7734754421541654,115.708203125,3.050393101108292,1.01057,0.01784,1.0,1.3333,102.87144869621532,2.261363387761484
paris,800,2.0,Baseline,20,175.699,0.5084744986619028,188.1530839795076,0.9037209640055665,120.100390625,3.1299126424573034,1.0100750000000005,0.01747,1.0023,1.3333,148.76255645924738,4.136347187205762
paris,800,2.0,Full,20,174.4885,0.426630309580357,186.89687297987132,0.6944770598956856,121.0734375,4.173327482527412,1.0101300000000002,0.01764,1.0,1.3333,179.44653571965415,3.779079046053937
paris,800,2.0,w/o_LNS,20,175.69950000000003,0.5209856549191897,188.1429386261984,0.8880918776483865,120.1333984375,3.7202377130692734,1.0100700000000002,0.0174749999999999,1.0023,1.3333,148.98088168866434,3.973817174237564
paris,800,2.0,w/o_PrePlan,20,174.4885,0.426630309580357,186.89687297987132,0.6944770598956856,121.337109375,4.027615258025995,1.0101300000000002,0.01764,1.0,1.3333,177.14833066812196,3.426598171104374
paris,1000,2.0,Baseline,20,174.2855,0.4450839660582104,190.6520332262561,0.8809085317115601,127.7353515625,7.162697645894053,1.0100850000000003,0.017495,1.0023,1.3333,317.3930365705101,27.035480672144743
paris,1000,2.0,Full,20,173.12900000000002,0.2966993871173143,189.49703990936644,0.8583102106377957,132.120703125,1.828649843477804,1.0100450000000003,0.017605,1.0,1.3333,367.7090439118053,8.613537988833547
paris,1000,2.0,w/o_LNS,20,174.281,0.444461827145453,190.6978766293624,0.9497112848361556,131.9890625,2.111183283151316,1.0100650000000004,0.01749,1.0023,1.3333,339.80661441773606,9.335228455501625
paris,1000,2.0,w/o_PrePlan,20,173.12900000000002,0.2966993871173143,189.49703990936644,0.8583102106377957,131.2755859375,3.3424692413400883,1.0100450000000003,0.017605,1.0,1.3333,365.755840612371,8.680719483142816
paris,200,5.0,Baseline,20,443.0265,3.59436587628911,200.7743227549722,0.7639190668471917,109.562109375,4.804387276002054,1.009915,0.0173149999999999,1.0023,1.3333,49.54405228736452,3.0951771628651303
paris,200,5.0,Full,20,435.7625,4.351650473338279,177.09334001048518,1.1482601039698397,103.4673828125,1.8857998636678068,1.0166849999999996,0.027825,1.0,1.3333,47.85331893862271,2.776547028059529
paris,200,5.0,w/o_LNS,20,479.869,4.254524402884164,203.0430000672007,0.7536678171379916,109.2748046875,2.88687614607895,1.010495,0.0173,1.0023,1.3333,34.460640967248274,4.313757757154053
paris,200,5.0,w/o_PrePlan,20,406.747,4.341548474668311,177.79385029955512,1.7443844218621951,98.68984375,1.732365330453682,1.01818,0.0270599999999999,1.0,1.3333,69.63929534051256,2.4476151299211906
paris,400,5.0,Baseline,20,265.62499999999994,2.8791400397377407,203.53058516105463,1.2781419412765105,130.204296875,7.19041301854858,1.010145,0.0174699999999999,1.0023,1.3333,43.53250243185462,3.969532207806716
paris,400,5.0,Full,20,267.73550000000006,2.70711435995873,191.87508232419148,1.2843102041118004,126.7763671875,2.498502865284037,1.01239,0.0220399999999999,1.0,3.494,141.90069001554406,19.176766351200392
paris,400,5.0,w/o_LNS,17,281.07823529411763,4.123598603304702,202.39958278581383,1.898222771499407,130.37729779411765,4.01425445770577,1.0112,0.0196470588235294,1.0023,2.3358,129.1509608086571,23.99424222499369
paris,400,5.0,w/o_PrePlan,20,257.8005,2.478627538313132,197.6430244252859,1.3199741549338426,112.952734375,2.151211538940168,1.0117749999999996,0.0182899999999999,1.0,1.3333,101.16302070628016,7.700864280526275
paris,600,5.0,Baseline,20,214.9125,2.466320240016655,204.1081292228326,1.3978419491739935,165.9625,10.428896086669686,1.0103650000000002,0.0179599999999999,1.0023,1.6667,63.991388813166246,3.584280805797708
paris,600,5.0,Full,20,222.0515,2.781374660127612,196.7928003898444,1.303266298087665,132.0455078125,2.66628910118952,1.0112,0.018045,1.0,1.3333,121.66378644234948,23.50218907319344
paris,600,5.0,w/o_LNS,18,226.6,2.928075055290042,200.08962502086013,1.2784394908432375,133.78884548611111,2.396653041468492,1.0108333333333333,0.0197722222222222,1.0023,2.2281,100.63936680532083,23.7838419446764
paris,600,5.0,w/o_PrePlan,20,210.561,2.3861859017886142,200.47257243708543,1.4738264961287166,123.2453125,2.260862167069643,1.011495,0.0180249999999999,1.0,1.3333,138.0474697729803,7.68293621268921
paris,800,5.0,Baseline,20,189.261,2.420152017843856,195.05771682291825,2.302931492851961,156.0044921875,29.56608955592532,1.0104400000000002,0.01774,1.0023,1.3333,95.80137156764836,8.704686380405022
paris,800,5.0,Full,20,185.67650000000003,2.016952560567286,191.10532604661472,1.8271429812716675,128.46796875,2.3047347508537213,1.0106350000000002,0.0180399999999999,1.0,1.3333,162.84217147157824,11.560908717164605
paris,800,5.0,w/o_LNS,19,189.28,2.4999399992799827,195.0732131695028,2.334423285942459,130.0055509868421,2.600502407664097,1.010384210526316,0.0176684210526315,1.0023,1.3333,99.51854430589655,6.702446670023274
